lon,lat,district,State name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Households,Rural_Households,Urban_Households,Housholds_with_Electric_Lighting,LPG_or_PNG_Households,Households_with_Internet,Households_with_Computer,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Car_Jeep_Van,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Male_percentage,Female_percentage,Sex_ratio,Male_literacy_percent,Female_literacy_percent
74.3876982758072,33.2708321418223,RAJOURI,JAMMU AND KASHMIR,6,642415,345351,297064,364109,224469,139640,213578,196070,17508,96012,23946,673,6219,34209,65569,3128,221880,402879,983,15513,189,26,3,54.0,46.0,86.0,62.0,38.0
75.19212199606554,33.32587988128956,RAMBAN,JAMMU AND KASHMIR,17,283713,149132,134581,124065,82938,41127,89622,84281,5341,34243,3982,417,2644,8110,27216,958,81026,200516,414,753,43,3,252,53.0,47.0,90.0,67.0,33.0
74.85161149454552,33.223629291590434,REASI,JAMMU AND KASHMIR,20,314667,166461,148206,150542,93937,56605,107833,95572,12261,31588,6552,602,2849,13645,28783,1878,153898,156275,1208,3107,15,7,3,53.0,47.0,89.0,62.0,38.0
75.70536684422325,33.08898828785644,DODA,JAMMU AND KASHMIR,16,409936,213641,196295,219083,138620,80463,133617,122267,11350,61831,7963,596,3077,19244,47031,1804,187621,220614,472,422,21,22,42,52.0,48.0,92.0,63.0,37.0
77.6194340161805,32.479902160230395,LAHAUL AND SPITI,HIMACHAL PRADESH,25,31564,16588,14976,21845,12897,8948,17434,17434,0,5618,2046,61,252,4938,4995,536,11649,74,212,35,19572,3,1,53.0,47.0,90.0,59.0,41.0
76.34875931054623,32.6811862408617,CHAMBA,HIMACHAL PRADESH,23,519080,261320,257760,323842,186064,137778,200231,186395,13836,96082,21458,1615,5117,62233,73995,5074,479782,32455,1559,2745,1740,57,14,50.0,50.0,99.0,57.0,43.0
74.75021821256016,32.796461909010915,JAMMU,JAMMU AND KASHMIR,21,1529958,813821,716137,1137135,641916,495219,502609,254566,248043,294739,197168,19905,46657,240478,241206,44063,1289240,107489,12104,114272,470,1987,321,53.0,47.0,88.0,56.0,44.0
75.58657556400568,32.5823824549044,KATHUA,JAMMU AND KASHMIR,7,616435,326109,290326,389204,228499,160705,214847,181374,33473,109422,32772,1443,6112,66944,88964,4687,540063,64234,1828,9551,24,16,2,53.0,47.0,89.0,59.0,41.0
75.29039562546666,31.91032886881038,GURDASPUR,PUNJAB,35,2298323,1212617,1085706,1634719,907660,727059,606348,420860,185488,411216,244468,14428,38445,365644,336075,32484,1074332,27667,176587,1002874,405,580,812,53.0,47.0,90.0,56.0,44.0
76.31586991261433,32.11087368036674,KANGRA,HIMACHAL PRADESH,24,1510075,750591,759484,1152640,606443,546197,627328,588321,39007,330081,148361,8053,22753,272579,274180,22727,1461140,19797,3023,8929,14511,194,208,50.0,50.0,101.0,53.0,47.0
77.39906492413787,31.89966253720043,KULLU,HIMACHAL PRADESH,26,437903,225452,212451,307672,174550,133122,188704,167995,20709,91322,40064,2623,7010,66910,79454,8479,415669,2974,1568,1396,15377,94,83,51.0,49.0,94.0,57.0,43.0
75.85759800471774,31.62299171068434,HOSHIARPUR,PUNJAB,38,1586625,809057,777568,1199699,637927,561772,551265,422673,128592,319930,201675,13747,34328,285904,278411,33720,1000743,23089,14968,538208,3476,2034,531,51.0,49.0,96.0,53.0,47.0
74.89732216739601,31.702462055203796,AMRITSAR,PUNJAB,49,2490656,1318408,1172248,1684770,932981,751789,660953,275477,385476,461231,279993,29961,63864,413460,379572,56185,690939,12502,54344,1716935,876,3152,1044,53.0,47.0,89.0,55.0,45.0
76.99126133741264,31.634815718269827,MANDI,HIMACHAL PRADESH,27,999777,498065,501712,723747,393669,330078,462825,431129,31696,214491,59324,5333,16401,157314,172205,15958,981412,9460,876,4081,2628,43,86,50.0,50.0,101.0,54.0,46.0
78.40334044204462,31.60112360990109,KINNAUR,HIMACHAL PRADESH,34,84121,46249,37872,60699,36697,24002,44514,44514,0,17865,10740,354,2563,12925,16468,2775,64732,448,485,249,18086,29,45,55.0,45.0,82.0,60.0,40.0
76.20927429240761,31.583547798983005,UNA,HIMACHAL PRADESH,29,521173,263692,257481,399715,213281,186434,205217,185091,20126,105929,43809,2412,8238,88894,90729,8059,480138,14275,390,26009,56,70,10,51.0,49.0,98.0,53.0,47.0
77.63981884087369,31.190393513782187,SHIMLA,HIMACHAL PRADESH,33,814010,425039,388971,612642,342846,269796,375165,279269,95896,172754,108888,9177,24127,131450,161675,23107,791449,11810,2025,4047,3262,185,197,52.0,48.0,92.0,56.0,44.0
75.57553327663067,31.2119881612796,JALANDHAR,PUNJAB,37,2193590,1145211,1048379,1622537,882581,739956,708130,330339,377791,446200,299449,39082,79134,401189,395069,72374,1394329,30233,26016,718363,11385,4011,805,52.0,48.0,92.0,54.0,46.0
74.847634769146,31.341728237073934,TARN TARAN,PUNJAB,50,1119627,589369,530258,666162,376427,289735,267174,222717,44457,186599,73958,4300,13102,162147,155842,15885,60504,3855,6095,1044903,101,650,47,53.0,47.0,90.0,57.0,43.0
76.48701023438745,31.063691466332894,RUPNAGAR,PUNJAB,51,684627,357485,327142,502731,278534,224197,208699,148162,60537,129123,67749,6600,17542,111937,114425,17248,304481,14492,2094,361045,118,653,143,52.0,48.0,92.0,55.0,45.0
78.60447696276718,30.972793220751107,UTTARKASHI,UTTARAKHAND,56,330086,168597,161489,215126,128237,86889,121209,112148,9061,52621,21374,602,4104,29400,43020,1637,324859,3554,353,167,563,74,105,51.0,49.0,96.0,60.0,40.0
76.90956769138705,31.045838354287362,SOLAN,HIMACHAL PRADESH,31,580320,308754,271566,428578,244372,184206,244296,192787,51509,119866,53722,5250,14478,94692,108699,15117,548579,14678,1452,13926,574,591,110,53.0,47.0,88.0,57.0,43.0
76.14580123309283,31.112520773581235,SHAHID BHAGAT SINGH NAGAR,PUNJAB,39,612310,313291,299019,438459,239155,199304,231551,183168,48383,125068,64934,5264,13936,109258,110382,14456,401368,6829,1479,192885,5885,695,266,51.0,49.0,95.0,55.0,45.0
75.17183090789477,30.767003727414473,MOGA,PUNJAB,42,995746,525920,469826,627889,348549,279340,288439,214295,74144,183396,89445,7897,21662,152610,155841,26253,158414,9388,3277,818921,178,436,365,53.0,47.0,89.0,56.0,44.0
75.83467604315179,30.80608180086379,LUDHIANA,PUNJAB,41,3498739,1867816,1630923,2560225,1428348,1131877,1036821,395032,641789,703624,488757,58589,123400,604959,606726,120172,1502403,77713,16517,1863408,2007,19620,1254,53.0,47.0,87.0,56.0,44.0
79.57610110972115,30.494315682935635,CHAMOLI,UTTARAKHAND,57,391605,193991,197614,280556,155395,125161,186340,163434,22906,71524,27853,899,5582,46579,59079,2516,385818,4395,428,323,190,11,23,50.0,50.0,102.0,55.0,45.0
77.97166318311459,30.46058304513832,DEHRADUN,UTTARAKHAND,60,1696694,892199,804495,1259506,702216,557290,497638,228245,269393,310726,233705,25862,71199,260368,278318,48070,1424916,202057,13416,36454,11778,5117,217,53.0,47.0,90.0,56.0,44.0
77.427579491556,30.666050329061623,SIRMAUR,HIMACHAL PRADESH,32,529855,276289,253566,362645,205617,157028,192156,171102,21054,91509,28904,2220,8593,58902,75406,7459,476830,33215,577,15501,2645,236,86,52.0,48.0,92.0,57.0,43.0
76.73673320775352,30.689669150678178,S.A.S. NAGAR,PUNJAB,52,994628,529253,465375,736575,409944,326631,291335,117293,174042,191578,131701,25944,50857,170839,172826,49154,476276,29488,5342,478908,257,1257,239,53.0,47.0,88.0,56.0,44.0
74.77531349937647,30.616901916850974,FARIDKOT,PUNJAB,45,617508,326671,290837,381285,215767,165518,158863,99946,58917,113549,62103,4348,12276,93053,95758,15528,141363,3125,1227,469789,155,1109,103,53.0,47.0,89.0,57.0,43.0
76.37792019782508,30.644538139234736,FATEHGARH SAHIB,PUNJAB,40,600163,320795,279368,426033,238696,187337,174896,117559,57337,113683,64037,5138,14294,98080,98401,18239,152851,16808,1698,427521,48,178,251,53.0,47.0,87.0,56.0,44.0
78.5365953597025,30.43735146795929,TEHRI GARHWAL,UTTARAKHAND,59,618931,297986,320945,407994,227406,180588,254236,227059,27177,117239,50929,1366,7831,68294,98205,4324,609835,7374,656,290,32,91,109,48.0,52.0,108.0,56.0,44.0
76.77936158896233,30.72463408362142,CHANDIGARH,CHANDIGARH,55,1055450,580663,474787,805438,465346,340092,298367,8911,289456,231204,168344,44283,78113,193932,209783,60494,852574,51447,8720,138329,1160,1960,246,55.0,45.0,82.0,58.0,42.0
74.53953609744333,30.296848499663323,SRI MUKTSAR SAHIB,PUNJAB,44,901896,475622,426274,524848,300401,224447,224157,149507,74650,166585,76441,4571,14077,130482,135144,23185,254920,4333,1681,638625,240,744,433,53.0,47.0,90.0,57.0,43.0
79.05144601718051,30.508607522349827,RUDRAPRAYAG,UTTARAKHAND,58,242285,114589,127696,170933,91803,79130,117159,112705,4454,49182,19859,418,3082,29622,40057,1111,240170,1486,171,38,9,4,44,47.0,53.0,111.0,54.0,46.0
80.34935622375721,30.121372682970307,PITHORAGARH,UTTARAKHAND,62,483439,239306,244133,345550,189623,155927,209943,183687,26256,95421,45365,1344,7932,58954,67332,3008,475105,6015,1401,260,185,13,30,50.0,50.0,102.0,55.0,45.0
75.86972012593766,30.213532274722038,SANGRUR,PUNJAB,53,1655169,878029,777140,1002077,570413,431664,448944,292156,156788,305557,135280,10736,30955,244837,252535,35264,389410,179116,2406,1077438,268,3222,1038,53.0,47.0,89.0,57.0,43.0
75.50034921717705,30.389773636264383,BARNALA,PUNJAB,54,595527,317522,278005,359831,201999,157832,156799,102577,54222,108908,50276,3501,10566,86481,89207,12912,112859,13100,622,467751,108,246,481,53.0,47.0,88.0,56.0,44.0
75.04072510777806,30.191854702994114,BATHINDA,PUNJAB,46,1388525,743197,645328,844868,488261,356607,355722,218159,137563,255650,118427,11284,32253,204051,215302,36173,380569,16299,2474,984286,246,1266,559,54.0,46.0,87.0,58.0,42.0
76.34809075998787,30.283185871509588,PATIALA,PUNJAB,48,1895686,1002522,893164,1266791,711052,555739,517369,299279,218090,352929,209192,24274,55105,308440,303548,57008,783306,40043,5683,1059944,245,1914,1410,53.0,47.0,89.0,56.0,44.0
77.30350591371557,30.23534066396638,YAMUNANAGAR,HARYANA,71,1214205,646718,567487,832457,474793,357664,357723,214464,143259,217503,109080,8079,25129,168506,175426,20791,984929,138569,3646,84455,161,1555,126,53.0,47.0,88.0,57.0,43.0
77.55066543726728,29.953085055903628,SAHARANPUR,UTTAR PRADESH,132,3466382,1834106,1632276,2077108,1220114,856994,889238,605082,284156,404499,149035,9699,38816,294410,419470,21310,1966892,1454052,6523,18627,1937,10208,135,53.0,47.0,89.0,59.0,41.0
73.57158174146363,29.3951682793041,GANGANAGAR,RAJASTHAN,99,1969168,1043340,925828,1193343,710908,482435,562594,397697,164897,283142,88543,6295,24901,181616,284669,21515,1437144,50688,2077,474853,938,1988,164,53.0,47.0,89.0,60.0,40.0
75.43317590220079,29.919020945697902,MANSA,PUNJAB,47,769751,408732,361019,423560,244037,179523,196389,145603,50786,140099,39414,2673,10085,102314,111889,12805,156539,10375,917,598443,123,1577,493,53.0,47.0,88.0,58.0,42.0
76.77791049587019,30.039304440070826,KURUKSHETRA,HARYANA,72,964655,510976,453679,646893,370828,276065,291821,203553,88268,171908,90150,7356,21951,143316,145855,20261,805175,15970,1943,140395,214,375,106,53.0,47.0,89.0,57.0,43.0
79.86229368904313,29.984873650536763,BAGESHWAR,UTTARAKHAND,63,259898,124326,135572,179483,97546,81937,99911,96031,3880,47083,13352,435,3595,25873,35364,1149,257509,1440,397,46,102,7,16,48.0,52.0,109.0,54.0,46.0
77.99383001421924,29.882153230743597,HARIDWAR,UTTARAKHAND,68,1890422,1005295,885127,1178354,691411,486943,488011,301828,186183,279012,125717,11947,35023,207894,250344,21893,1214935,648119,4878,17364,709,2501,46,53.0,47.0,88.0,59.0,41.0
78.76078306315155,29.883348630127443,PAURI GARHWAL,UTTARAKHAND,61,687271,326829,360442,494889,262148,232741,316462,279682,36780,143963,70551,2633,12670,99662,113779,4874,660507,22931,2161,619,58,212,51,48.0,52.0,110.0,53.0,47.0
76.41476712328738,29.805588685961773,KAITHAL,HARYANA,73,1074304,571003,503301,646529,385782,260747,306787,231091,75696,187349,62668,3724,15301,140195,153352,12792,974520,8232,1769,87558,265,351,70,53.0,47.0,88.0,60.0,40.0
74.90790291277193,29.6202220246173,SIRSA,HARYANA,79,1295189,682582,612607,782897,456968,325929,338792,245476,93316,215527,70538,6287,22706,150315,190983,24468,940255,9524,2186,338962,370,2256,624,53.0,47.0,90.0,58.0,42.0
74.56991337205075,29.265042319915608,HANUMANGARH,RAJASTHAN,100,1774692,931184,843508,1034136,624281,409855,497753,389059,108694,243163,55515,3360,16217,140280,249474,16537,1433067,118673,1542,216997,241,1935,138,52.0,48.0,91.0,60.0,40.0
76.89840591039047,29.690194797919045,KARNAL,HARYANA,74,1505324,797712,707612,978013,564516,413497,428602,292682,135920,267223,143133,11163,29253,215813,215865,26238,1341002,31650,2049,126207,532,1516,49,53.0,47.0,89.0,58.0,42.0
79.50311460178328,29.69157980238344,ALMORA,UTTARAKHAND,64,622506,291081,331425,436497,231604,204893,281138,260056,21082,109876,40199,1830,9858,70237,98610,3396,611250,7752,1895,256,201,31,6,47.0,53.0,114.0,53.0,47.0
76.3152463011886,29.435145162158435,JIND,HARYANA,77,1334152,713006,621146,832758,502049,330709,368000,278335,89665,222462,78386,5263,23750,160742,193577,15836,1276669,23016,889,29103,172,2594,56,53.0,47.0,87.0,60.0,40.0
75.57707123962204,29.575382990138536,FATEHABAD,HARYANA,78,942011,495360,446651,557578,327471,230107,258380,203020,55360,153301,51693,3210,13142,107042,136196,14030,779243,8360,996,150969,171,1172,530,53.0,47.0,90.0,59.0,41.0
78.39021723655887,29.386936850289917,BIJNOR,UTTAR PRADESH,134,3682713,1921215,1761498,2135393,1241471,893922,908523,683875,224648,268353,128042,7303,37341,260312,445114,17143,2032081,1585210,6184,50624,1736,2134,41,52.0,48.0,92.0,58.0,42.0
77.7288900971345,29.41851974720073,MUZAFFARNAGAR,UTTAR PRADESH,133,4143512,2193434,1950078,2417339,1448528,968811,969850,673746,296104,368153,147785,10077,56149,331760,512592,32866,2382914,1711453,6495,18601,1516,16345,60,53.0,47.0,89.0,60.0,40.0
75.82442858903758,29.219179609150913,HISAR,HARYANA,80,1743931,931562,812369,1114311,670200,444111,456126,302013,154113,285004,110495,10132,33400,202588,259276,24642,1701061,21650,1945,12270,334,3620,33,53.0,47.0,87.0,60.0,40.0
79.46681015330496,29.319801033095644,NAINITAL,UTTARAKHAND,66,954605,493666,460939,696500,385779,310721,298663,193086,105577,169001,99021,7265,26270,125994,145056,13800,809717,120742,5091,17419,570,356,181,52.0,48.0,93.0,55.0,45.0
76.93405787841641,29.337817470608183,PANIPAT,HARYANA,75,1205437,646857,558580,786599,464136,322463,327306,173502,153804,209965,121846,10024,26719,162321,172677,17466,1083936,86622,2261,25064,289,4647,99,54.0,46.0,86.0,59.0,41.0
80.07665585312067,29.277979249447853,CHAMPAWAT,UTTARAKHAND,65,259648,131125,128523,177726,102015,75711,98041,85202,12839,37725,18785,548,3159,22588,31466,1387,249563,8693,870,336,24,28,6,51.0,49.0,98.0,57.0,43.0
79.47778575005881,29.03785855937133,UDHAM SINGH NAGAR,UTTARAKHAND,67,1648902,858783,790119,1037839,598525,439314,414659,269406,145253,254802,116576,7883,28053,192243,228966,16841,1104452,372267,6064,162768,505,738,159,52.0,48.0,92.0,58.0,42.0
76.88163678502279,29.055631497283567,SONIPAT,HARYANA,76,1450001,781299,668702,998316,589881,408435,417434,283858,133576,253054,126009,9029,30697,192317,207285,22367,1390149,45100,1405,4484,336,6033,29,54.0,46.0,86.0,59.0,41.0
77.3100654188003,29.06830787785132,BAGHPAT,UTTAR PRADESH,139,1303048,700070,602978,797970,489858,308112,316046,246055,69991,119121,44732,2989,19999,111663,155781,13301,917474,364583,1840,483,161,16139,25,54.0,46.0,86.0,61.0,39.0
77.78826969823908,29.033658805823688,MEERUT,UTTAR PRADESH,138,3443689,1825743,1617946,2141488,1254520,886968,803823,381520,422303,425624,236071,23717,69473,354359,440962,42392,2183255,1185643,10582,24912,1855,18544,236,53.0,47.0,89.0,59.0,41.0
78.78529036912087,28.89712474394481,MORADABAD,UTTAR PRADESH,135,4772006,2503186,2268820,2263848,1357435,906413,1047916,692398,355518,281758,179473,11690,61846,283005,504670,19316,2488265,2248392,13157,7555,1260,2426,382,52.0,48.0,91.0,60.0,40.0
73.1751738653284,28.177293009444934,BIKANER,RAJASTHAN,101,2363937,1240801,1123136,1278801,782399,496402,531933,335754,196179,220793,108812,7607,29531,138480,287946,17113,2073356,235741,1901,20072,285,30850,79,52.0,48.0,91.0,61.0,39.0
79.1147527845894,28.819401359544273,RAMPUR,UTTAR PRADESH,136,2335819,1223889,1111930,1043666,630408,413258,539992,396775,143217,131112,62281,3847,25960,134249,253787,14386,1073890,1181337,9201,65316,384,1307,63,52.0,48.0,91.0,60.0,40.0
75.89456860030428,28.787911609196424,BHIWANI,HARYANA,81,1634445,866672,767773,1069871,643158,426713,456282,357047,99235,266244,88938,5292,25236,176336,242718,16793,1611031,15515,873,2401,254,1016,26,53.0,47.0,89.0,60.0,40.0
76.53187612109,28.915683231172178,ROHTAK,HARYANA,82,1061204,568479,492725,747582,436025,311557,306942,175203,131739,193120,94633,8482,27225,150160,160621,16545,1043887,8185,732,3916,200,3491,24,54.0,46.0,87.0,58.0,42.0
74.69908739305318,30.914939314214376,FEROZEPUR,PUNJAB,43,2029074,1071637,957437,1227511,707070,520441,502390,348522,153868,349662,141899,10042,31070,277615,290671,37105,906408,6844,19358,1090815,454,1143,278,53.0,47.0,89.0,58.0,42.0
75.30386957705905,32.90110820687574,UDHAMPUR,JAMMU AND KASHMIR,19,554985,296784,258201,322354,197543,124811,183360,148664,34696,73999,20008,1214,5744,37323,64858,3800,489044,59771,1962,3418,106,57,235,53.0,47.0,87.0,61.0,39.0
75.09051973140078,32.58029354680143,SAMBA,JAMMU AND KASHMIR,22,318898,169124,149774,228139,130312,97827,114236,94247,19989,61159,34063,992,4465,47611,50736,4093,275311,22950,2306,17961,48,16,6,53.0,47.0,89.0,57.0,43.0
75.38541721824188,31.355104443949223,KAPURTHALA,PUNJAB,36,815168,426311,388857,576567,316254,260313,261203,165433,95770,161206,110555,9732,23145,144945,145116,23561,336124,10190,5445,453692,6662,553,334,52.0,48.0,91.0,55.0,45.0
76.9784629145721,30.678930299793265,PANCHKULA,HARYANA,69,561293,299679,261614,405318,229862,175456,164551,70895,93656,103455,69687,18615,32174,88378,92486,29497,490702,23451,2583,40951,1008,1626,90,53.0,47.0,87.0,57.0,43.0
76.93402501254184,30.333147151822324,AMBALA,HARYANA,70,1128350,598703,529647,818025,461288,356737,315256,175365,139891,199681,121622,12899,32767,172034,170149,26122,955096,22143,3705,138202,381,4845,110,53.0,47.0,88.0,56.0,44.0
83.49944948448302,23.587740203603612,BALRAMPUR,UTTAR PRADESH,182,2148665,1114721,1033944,868357,544943,323414,445838,410070,35768,57400,16229,1551,15510,34497,194750,6167,1333242,805975,3228,900,1866,198,87,52.0,48.0,93.0,63.0,37.0
79.85604459311327,25.74409454452171,HAMIRPUR,HIMACHAL PRADESH,28,454768,217070,237698,358091,180555,177536,211348,196116,15232,104120,34978,2521,7525,86324,90286,6665,449412,3711,243,591,95,293,9,48.0,52.0,110.0,50.0,50.0
74.65003775003706,24.02617260771188,PRATAPGARH,RAJASTHAN,131,867848,437744,430104,401515,250122,151393,234082,209813,24269,71612,17984,716,5961,37216,78345,2803,827293,25597,358,72,32,14077,27,50.0,50.0,98.0,62.0,38.0
